expression,reading,meaning,tags,guid
無言,むごん,silence,JLPT_1 JLPT,fZ{o?TF{7B
無邪気,むじゃき,"innocence, simple-mindedness",JLPT_1 JLPT,L)xB!4E<k?
むしる,むしる,"to pluck, to pick, to tear",JLPT_1 JLPT,.d8S>K-=k
結び,むすび,"ending, conclusion, union",JLPT_1 JLPT,d{_<>*~x%J
結び付き,むすびつき,"connection, relation",JLPT_1 JLPT,"O3KGVopE,2"
結び付く,むすびつく,"to be connected or related, to join together",JLPT_1 JLPT,EMFAQ1Kh)m
結び付ける,むすびつける,"to combine, to join, to tie on, to attach with a knot",JLPT_1 JLPT,fRB2/x*X`A
無線,むせん,"wireless, radio",JLPT_1 JLPT,y?)Jdm`O>c
無駄遣い,むだづかい,"waste money on, squander money on",JLPT_1 JLPT Genki_Ln.22 Genki,"O?A,`d=isH"
無断,むだん,"without permission, without notice",JLPT_1 JLPT,I$Ua7qpQZH
無知,むち,ignorance,JLPT_1 JLPT,g+^m*mx.<r
無茶,むちゃ,"absurd, unreasonable",JLPT_1 JLPT Intermediate_Japanese_Ln.12 Intermediate_Japanese,AEYrHxjg#f
無茶苦茶,むちゃくちゃ,"confused, jumbled, mixed up, unreasonable",JLPT_1 JLPT,KCqc4.UxPr
空しい,むなしい,"vacant, futile, vain",JLPT_1 JLPT,P|:1(IV_+~
無念,むねん,"chagrin, regret",JLPT_1 JLPT,b;piP^Vw+j
無能,むのう,"inefficiency, incompetence",JLPT_1 JLPT,izu(:0$`9@
無闇に,むやみに,"unreasonably, absurdly, at random",JLPT_1 JLPT,N)&c#LP7Bq
無用,むよう,"useless, needlessness, unnecessariness",JLPT_1 JLPT,"Oc`U#P0i,-"
斑,むら,"unevenness, inconsistency, irregularity",JLPT_1 JLPT,ejP4z=)m?O
群がる,むらがる,"to swarm, to gather",JLPT_1 JLPT,vyc%)s7Efv
無論,むろん,"of course, naturally",JLPT_1 JLPT,I(9V_xrT80
名産,めいさん,noted product,JLPT_1 JLPT,KN>?5r|..h
名称,めいしょう,name,JLPT_1 JLPT,P!9gSFK*GV
命中,めいちゅう,a hit,JLPT_1 JLPT,Qq0/BP{lJ:
明白,めいはく,"obvious, clear",JLPT_1 JLPT,g|K4[<><hX
名簿,めいぼ,register of names,JLPT_1 JLPT,xkhYhi]K-$
名誉,めいよ,"honor, credit, prestige",JLPT_1 JLPT,PiLIi1%_ER
明瞭,めいりょう,clarity,JLPT_1 JLPT,"s[dks,f=+A"
明朗,めいろう,"bright, clear, cheerful",JLPT_1 JLPT,Kzdx<dR.%]
メーカー,メーカー,manufacturer,JLPT_1 JLPT,r)Eust:VuL
目方,めかた,weight,JLPT_1 JLPT,"unS}*nsB,_"
恵み,めぐみ,blessing,JLPT_1 JLPT,gdikXkV`X<
恵む,めぐむ,"to bless, to show mercy to",JLPT_1 JLPT,u_D+Zdxyy/
目覚しい,めざましい,"brilliant, remarkable",JLPT_1 JLPT,"z8UKuy,l`d"
目覚める,めざめる,to wake up,JLPT_1 JLPT,~I1tdEiJ_
召す,めす,"to call, to send for, to put on",JLPT_1 JLPT,K%!n2|&<A0
雌,めす,female (animal),JLPT_1 JLPT,EW)C>Dc!w6
目付き,めつき,"look, expression of the eyes, eyes",JLPT_1 JLPT,MWZLbZ@^R+
滅亡,めつぼう,"downfall, collapse, destruction",JLPT_1 JLPT,"v,{^w}Wj5u"
メディア,メディア,media,JLPT_1 JLPT,A?+IR*&l/Z
目途,めど,"goal, outlook",JLPT_1 JLPT,iewKY)jVg]
目盛,めもり,"scale, gradations",JLPT_1 JLPT,"q0F+,vU3vc"
メロディー,メロディー,melody,JLPT_1 JLPT,coHp=(F!o=
面会,めんかい,interview,JLPT_1 JLPT,QB;1.39?j>
免除,めんじょ,"exemption, exoneration, discharge",JLPT_1 JLPT,ro}g@BYFqK
面する,めんする,"to face on, to look out on to",JLPT_1 JLPT,oK/f+%co{~
面目,めんぼく,"face, honor, reputation",JLPT_1 JLPT,xl=a%LW1Mr
面目,めんもく,"face, honor, reputation",JLPT_1 JLPT,p4D(kkU&Ya
～網,～もう,~ network,JLPT_1 JLPT,"kks{,EwPh"
設ける,もうける,"to create, to establish",JLPT_1 JLPT,MQGAfGCn2s
申し入れる,もうしいれる,"to propose, to suggest",JLPT_1 JLPT,A!/~oWN34l
申込,もうしこみ,"application, request, proposal",JLPT_1 JLPT,iTX<OH$n{u
申出,もうしで,"request, claim, report",JLPT_1 JLPT,"v,YJy~@#5$"
申し出る,もうしでる,"to report to, to tell, to suggest",JLPT_1 JLPT,o$K|y3;=)!
申し分,もうしぶん,"objection, shortcomings",JLPT_1 JLPT,GNY9])J3>&
盲点,もうてん,blind spot,JLPT_1 JLPT,m.:>Z[agNy
猛烈,もうれつ,"violent, vehement, rage",JLPT_1 JLPT,yLUeQW5(ZA
モーテル,モーテル,motel,JLPT_1 JLPT,mg2c}$GoZg
もがく,もがく,"to struggle, to wriggle, to be impatient",JLPT_1 JLPT,C7rE2*5O^8
目録,もくろく,"catalogue, catalog, list",JLPT_1 JLPT,uL+agcp`WN
目論見,もくろみ,"a plan, a scheme, intention",JLPT_1 JLPT,c9iE`D<`%d
模型,もけい,"model, dummy, marquette",JLPT_1 JLPT,ed!.{WEf4?
模索,もさく,groping (for),JLPT_1 JLPT,"B4,c<+ikaa"
もしかして,もしかして,"perhaps, possibly",JLPT_1 JLPT,w5+%$rMA:M
もしくは,もしくは,"or, otherwise",JLPT_1 JLPT,f24/]y_t7c
もたらす,もたらす,"to bring, to take, to bring about",JLPT_1 JLPT,k=cp%Lr}Pw
持ち切り,もちきり,"hot topic, talk of the town",JLPT_1 JLPT,Q~!SFE+j1*
目下,もっか,"at present, now",JLPT_1 JLPT,J1]`GmmTSp
専ら,もっぱら,"wholly, solely, entirely",JLPT_1 JLPT,tu&L<v;Fqv
もてなす,もてなす,"to entertain, to make welcome",JLPT_1 JLPT,K@A<3)}2cZ
もてる,もてる,"to be well liked, to be popular",JLPT_1 JLPT,K^XraA[CV!
モニター,モニター,(computer) monitor,JLPT_1 JLPT,ztCrx#(s0[
物好き,ものずき,(idle) curiosity,JLPT_1 JLPT,Rb?3(vt:f>
物足りない,ものたりない,"unsatisfied, unsatisfactory",JLPT_1 JLPT,KI9JcrBw_2
もはや,もはや,"already, now",JLPT_1 JLPT,fZ`+BeK9z~
模範,もはん,"model, example",JLPT_1 JLPT,Mau9*C?C72
模倣,もほう,"imitation, copying",JLPT_1 JLPT,yUL<]q3$8n
もめる,もめる,"to disagree, to dispute",JLPT_1 JLPT,v(j?vVE;el
股,もも,"thigh, femur",JLPT_1 JLPT,G_TQ_^K>(0
腿,もも,"thigh, femur",JLPT_1 JLPT,Fl0F`YIkpg
催す,もよおす,"to hold (a meeting), to give (a dinner)",JLPT_1 JLPT,qKmEag$Qr@
漏らす,もらす,"to let leak, to reveal",JLPT_1 JLPT,k!U%{2y7j|
盛り上がる,もりあがる,"to rouse, to swell, to rise",JLPT_1 JLPT,g[M=aCpEE[
漏る,もる,"to leak, to run out",JLPT_1 JLPT,ke69%r#AD.
漏れる,もれる,"to leak out, to escape, to filter out",JLPT_1 JLPT,f:|ir!hLeQ
脆い,もろい,"brittle, fragile, tender-hearted",JLPT_1 JLPT,m7?rDT~~db
もろに,もろに,"completely, altogether, bodily",JLPT_1 JLPT,K3fu7*E_vY
矢,や,arrow,JLPT_1 JLPT,uA$qbca=&2
野外,やがい,"fields, outskirts, open air, suburbs",JLPT_1 JLPT,"gD=,$2gpm|"
～薬,～やく,medicine,JLPT_1 JLPT,O.[e|Y6E?j
夜具,やぐ,bedding,JLPT_1 JLPT,EFUa$D)qGB
役職,やくしょく,"post, managerial position, official position",JLPT_1 JLPT,o1K=ON/OTS
役場,やくば,town hall,JLPT_1 JLPT,g(k9.|^KSZ
やけに,やけに,"sure, very",JLPT_1 JLPT,tyF=qET&O!
屋敷,やしき,mansion,JLPT_1 JLPT,kyE@%cV[?g
養う,やしなう,"to rear, to maintain, to cultivate",JLPT_1 JLPT,neyyq^bU/c
野心,やしん,"ambition, aspiration",JLPT_1 JLPT,n<1rbhOoTc
安っぽい,やすっぽい,"cheap-looking, tawdry",JLPT_1 JLPT,q./Z7LJ%[7
休める,やすめる,"to rest, to suspend, to give relief",JLPT_1 JLPT,JqF3vGaVV
野生,やせい,wild,JLPT_1 JLPT,Fy^pVCXg]$
奴,やつ,"(vulg.) fellow, guy, chap",JLPT_1 JLPT,"zof3FA<N,u"
闇,やみ,"darkness, shady, illegal",JLPT_1 JLPT,s|4s:5(PD;
病む,やむ,"to fall ill, to be ill",JLPT_1 JLPT,H5M2j-I:6B
ややこしい,ややこしい,"puzzling, tangled, complicated, complex",JLPT_1 JLPT,ICemn<#!-X
やりとおす,やりとおす,"to carry through, to achieve, to complete",JLPT_1 JLPT,J/n?:UTJiF
やりとげる,やりとげる,to accomplish,JLPT_1 JLPT,pEIG3P~OVf
和らげる,やわらげる,"to soften, to moderate, to relieve",JLPT_1 JLPT,kl6br!q.AY
ヤング,ヤング,young,JLPT_1 JLPT,"gk{d%L,)K+"
～油,～ゆ,~ oil,JLPT_1 JLPT,QcD#WpcqE6
優位,ゆうい,"predominance, ascendancy, superiority",JLPT_1 JLPT,kt30`|;>Vo
憂鬱,ゆううつ,"depression, melancholy",JLPT_1 JLPT,oT|*}x?p{D
有益,ゆうえき,"beneficial, profitable",JLPT_1 JLPT,B/K9zqnWV+
優越,ゆうえつ,"supremacy, predominance, being superior to",JLPT_1 JLPT,J@3^J2[Dqz
勇敢,ゆうかん,"bravery, heroism, gallantry",JLPT_1 JLPT,ij|^m_ZF8l
夕暮れ,ゆうぐれ,"evening, (evening) twilight",JLPT_1 JLPT,xn0Tp1JH0v
融資,ゆうし,"financing, loan",JLPT_1 JLPT,G&m_H=N/D;
有する,ゆうする,"to own, to be endowed with",JLPT_1 JLPT,vkF;K$-{=^
優勢,ゆうせい,"superiority, superior power, predominance",JLPT_1 JLPT,L0nx>W(-e+
優先,ゆうせん,"preference, priority",JLPT_1 JLPT,l)|YgL5_SN
誘導,ゆうどう,"guidance, leading, inducement",JLPT_1 JLPT,uG_U[CknG5
融通,ゆうずう,"adaptability, versatility, finance",JLPT_1 JLPT,n>A>S2P-0$
優美,ゆうび,"grace, refinement, elegance",JLPT_1 JLPT,}Ap|`a2gY
有望,ゆうぼう,"good prospects, full of hope, promising",JLPT_1 JLPT,oFsPf~4K.z
遊牧,ゆうぼく,nomadism,JLPT_1 JLPT,gJX#eMq!5y
夕焼け,ゆうやけ,sunset,JLPT_1 JLPT,H_x[IPS7*X
有力,ゆうりょく,"influence, prominence; potent",JLPT_1 JLPT,uhNbfXeT%o
幽霊,ゆうれい,"ghost, specter, phantom",JLPT_1 JLPT,d6/M)isa9B
誘惑,ゆうわく,"temptation, allurement, lure",JLPT_1 JLPT,hy!Cy1YJLH
故,ゆえ,"reason, cause, circumstances",JLPT_1 JLPT,h8UChh;E+0
歪む,ゆがむ,"to warp, to be crooked, to be distorted",JLPT_1 JLPT,O/sWb*b+n=
揺さぶる,ゆさぶる,"to shake, to jolt, to rock, to swing",JLPT_1 JLPT,o>L:}zi#N(
濯ぐ,ゆすぐ,"to rinse, to wash out",JLPT_1 JLPT,z.SPsly;Tq
ゆとり,ゆとり,"reserve, affluence, time (to spare)",JLPT_1 JLPT,NS_6$;R>$L
ユニーク,ユニーク,unique,JLPT_1 JLPT,E5Uv4)V5=f
ユニフォーム,ユニフォーム,uniform,JLPT_1 JLPT,n$7/R&Ww((
指差す,ゆびさす,to point at,JLPT_1 JLPT,AE`Cr+k?sb
弓,ゆみ,bow,JLPT_1 JLPT,mG05Jx(c4U
揺らぐ,ゆらぐ,"to swing, to sway, to shake",JLPT_1 JLPT,zGZf|<JX8y
緩む,ゆるむ,"to become loose, to slacken",JLPT_1 JLPT,m#?_Dh<o@V
緩める,ゆるめる,"to loosen, to slow down",JLPT_1 JLPT,RfPhr}DF_M
緩やか,ゆるやか,lenient,JLPT_1 JLPT,"jM`-s,o~rY"
要因,よういん,"primary factor, main cause",JLPT_1 JLPT,"PDhRFT[0+,"
溶液,ようえき,solution,JLPT_1 JLPT,"r|,.l+IJQ{"
用件,ようけん,business,JLPT_1 JLPT,C-)X0ioICv
養護,ようご,"protection, nursing, protective care",JLPT_1 JLPT,N|{MY>0Lab
用紙,ようし,a form,JLPT_1 JLPT Intermediate_Japanese Intermediate_Japanese_Ln.3,bG0P/-5o6f
様式,ようしき,"style, form, pattern",JLPT_1 JLPT,xVY.ZL|vDW
要する,ようする,"to demand, to require, to take",JLPT_1 JLPT,P^j;$V:Pev
要請,ようせい,"claim, demand, request, application",JLPT_1 JLPT,"Dy@,)<4%*N"
様相,ようそう,aspect,JLPT_1 JLPT,jpni?rjeGN
用品,ようひん,"articles, supplies, parts",JLPT_1 JLPT,M7dV_3mZ.d
洋風,ようふう,western style,JLPT_1 JLPT,tBk{]R??>Z
用法,ようほう,"directions, rules of use",JLPT_1 JLPT,NFkcD+Ao.H
要望,ようぼう,"demand for, request",JLPT_1 JLPT,B{KHwh(BxM
余暇,よか,"leisure, leisure time, spare time",JLPT_1 JLPT,u`/)9|k2cq
予感,よかん,"presentiment, premonition",JLPT_1 JLPT,CdRj.vDXXz
余興,よきょう,"side show, entertainment",JLPT_1 JLPT,se@{9}ijE~
預金,よきん,"deposit, bank account",JLPT_1 JLPT,AT=*3Iv8cw
欲,よく,"greed, wants",JLPT_1 JLPT,wL1+)L#<Om
抑圧,よくあつ,"restraint, oppression, suppression",JLPT_1 JLPT,b!*U/^@Y/m
浴室,よくしつ,"bathroom, bath",JLPT_1 JLPT,H)~?~hPVN<
抑制,よくせい,"control, restraint, suppression",JLPT_1 JLPT,H)Ghd^1QF6
欲深い,よくふかい,greedy,JLPT_1 JLPT,e?a3SOn$}u
欲望,よくぼう,"desire, appetite",JLPT_1 JLPT Intermediate_Japanese_Ln.13 Intermediate_Japanese,o.og0WiUHF
避ける,よける,"to avoid (physical contact with; to ward off, to avert",JLPT_1 JLPT,w}V+UOhCI~
予言,よげん,"prediction, promise, prognostication",JLPT_1 JLPT,H_Z4P-@?E;
横綱,よこづな,sumo grand champion,JLPT_1 JLPT,P#D)i6dV;s
汚れ,よごれ,"dirt, filth",JLPT_1 JLPT,"jq?[h<.nx,"
よし (かん),よし (かん),all right!,JLPT_1 JLPT,u5UVAmt|+p
良し,よし,all right!,JLPT_1 JLPT,ze3SZ]}-(^
善し悪し,よしあし,"good or bad, merits or demerits, quality",JLPT_1 JLPT,ub0?2]DZCo
余所見,よそみ,"looking away, looking aside",JLPT_1 JLPT,rQWf8.vXBd
余地,よち,"place, room, margin",JLPT_1 JLPT,cFUuXOAAN@
よって (よりどころ),よって (よりどころ),"therefore, consequently",JLPT_1 JLPT,Jty=:!ShWn
与党,よとう,"government party, (ruling) party in power, government",JLPT_1 JLPT,Pjs4V/6-Tk
呼び止める,よびとめる,to flag down,JLPT_1 Intermediate_Japanese_Ln.6 JLPT Intermediate_Japanese,oQ(`IiM1(t
夜更し,よふかし,"staying up late, keeping late hours",JLPT_1 JLPT,b2@Q&QWM~Z
夜更け,よふけ,late at night,JLPT_1 JLPT,EAa.IIVk2{
余程,よほど,"very, much, to a large extent, quite",JLPT_1 JLPT,r:W.A5F_=m
読み上げる,よみあげる,"to read out loud (and clearly), to call a roll",JLPT_1 JLPT,c2W8@Ns@MB
～寄り,～より,"near to ~ (e.g., North by East)",JLPT_1 JLPT,AF4/UYB9T5
寄り掛かる,よりかかる,"to lean against, to recline on, to lean on, to rely on",JLPT_1 JLPT,n>&m--dPQu
世論,よろん,public opinion,JLPT_1 JLPT,gryKv+N</S
弱る,よわる,"to weaken, to be troubled, to be emaciated",JLPT_1 JLPT,K>FuuD!+>/
来場,らいじょう,attendance,JLPT_1 JLPT,o#f@&YbcYY
ライス,ライス,rice,JLPT_1 JLPT,q#0OB)RX;*
酪農,らくのう,dairy farming,JLPT_1 JLPT,ym$h5c;ttT
落下,らっか,"fall, drop, come down",JLPT_1 JLPT,A7]wCr6wWL
楽観,らっかん,optimism,JLPT_1 JLPT,k~>dbLQz-7
ランプ,ランプ,lamp; ramp,JLPT_1 JLPT,C!7~*Q0J*S
濫用,らんよう,"abuse, misuse, using to excess",JLPT_1 JLPT,CFNU<F}Co&
リード,リード,lead; reed,JLPT_1 JLPT,f;Gy:Z95DB
理屈,りくつ,"theory, reason",JLPT_1 JLPT,"Mh,Xn3W#yG"
利子,りし,interest (bank),JLPT_1 JLPT,AEJ.8_NM:H
利潤,りじゅん,"profit, returns",JLPT_1 JLPT,LuA(&F@>8^
理性,りせい,"reason, sense",JLPT_1 JLPT,hFk%V[}poF
利息,りそく,interest (bank),JLPT_1 JLPT,jiW}gvaFbu
立体,りったい,solid body,JLPT_1 JLPT,c$*Ro:kj?0
立方,りっぽう,cube,JLPT_1 JLPT,f~_S5!(=mz
立法,りっぽう,"legislation, lawmaking",JLPT_1 JLPT,Ap&ba>BFUP
利点,りてん,"advantage, point in favor",JLPT_1 JLPT,tXy6bul-X8
略奪,りゃくだつ,"pillage, looting, robbery",JLPT_1 JLPT,gDxp+5=#Xg
略語,りゃくご,"abbreviation, acronym",JLPT_1 JLPT,K>oKmQ]kga
流通,りゅうつう,"circulation of money or goods, distribution",JLPT_1 JLPT,H5O$EOa.I6
領域,りょういき,"area, territory, region",JLPT_1 JLPT,HiA.[31{b|
了解,りょうかい,"comprehension, consent, understanding",JLPT_1 JLPT,kxhJ=)Od=Q
領海,りょうかい,territorial waters,JLPT_1 JLPT,MB@]yC;xab
両極,りょうきょく,"both extremities, north and south poles",JLPT_1 JLPT,I]j83bI=8Q
良好,りょうこう,"favorable, satisfactory",JLPT_1 JLPT,d:q8$rI;Jz
良識,りょうしき,good sense,JLPT_1 JLPT,g^(nW>D*vj
良質,りょうしつ,"good quality, superior quality",JLPT_1 JLPT,nVu=s-lEz|
了承,りょうしょう,"acknowledgment, understanding",JLPT_1 JLPT,j]m*irzgE:
良心,りょうしん,conscience,JLPT_1 JLPT,I#~pygL#h!
領地,りょうち,territory,JLPT_1 JLPT,y}6|eQ/0%E
領土,りょうど,"territory, possession",JLPT_1 JLPT,xYhB+8`@i2
両立,りょうりつ,"compatibility, coexistence, standing together",JLPT_1 JLPT,p7by!eTW@3
旅客,りょかく,passenger,JLPT_1 JLPT,I8wSM=gOtR
旅券,りょけん,passport,JLPT_1 JLPT,u/udi_w#M!
履歴,りれき,"personal history, background, log",JLPT_1 JLPT,lgw@;Sby)x
理論,りろん,theory,JLPT_1 JLPT,Kkq/Vwo|)`
林業,りんぎょう,forestry,JLPT_1 JLPT,l$qH?E<2YH
類,るい,"kind, class, family",JLPT_1 JLPT,o&+Ivn(%oO
類推,るいすい,analogy,JLPT_1 JLPT,MG!~-T=}_S
類似,るいじ,analogous,JLPT_1 JLPT,l=?07xJqV=
ルーズ,ルーズ,loose,JLPT_1 JLPT,t;l^jLhRxc
冷酷,れいこく,"cruelty, coldheartedness, ruthless",JLPT_1 JLPT,Gpei)G)?`V
冷蔵,れいぞう,refrigeration,JLPT_1 JLPT,"IYaX-(,sbM"
冷淡,れいたん,"coolness, indifference",JLPT_1 JLPT,Q5Ez[qRMa0
レース,レース,race; lace,JLPT_1 JLPT,kxs-fAUJum
レギュラー,レギュラー,regular,JLPT_1 JLPT,"f@``;g,,Yd"
レッスン,レッスン,lesson,JLPT_1 JLPT,JfvUf_?9-:
レディー,レディー,lady,JLPT_1 JLPT,p!9sykDKO0
レバー,レバー,lever; liver,JLPT_1 JLPT,Ml*IZFZKKl
恋愛,れんあい,"love, romance",JLPT_1 JLPT,"g0Js_zq8,k"
バッテリー,バッテリー,battery,JLPT_1 JLPT,p?ZvzxPq%b
バット,バット,"bat, vat",JLPT_1 JLPT,Q^}DTOnkl|
発病,はつびょう,"attack, to become sick",JLPT_1 JLPT,BvVN^85[N;
初耳,はつみみ,something heard for the first time,JLPT_1 JLPT,DQ%JLcfuZZ
果て,はて,"the end, the extremity, the limit(s)",JLPT_1 JLPT,"b57,px8J*K"
果てる,はてる,"to end, to be finished, to be exhausted",JLPT_1 JLPT,"bAff*:bf*,"
ばてる,ばてる,"to be exhausted, to be worn out",JLPT_1 JLPT,r>0SmD(F4h
パトカー,パトカー,patrol car,JLPT_1 JLPT,"EO|xx2G2G,"
甚だ,はなはだ,"very, greatly, exceedingly",JLPT_1 JLPT,OQgv[Rp`!?
華々しい,はなばなしい,"brilliant, magnificent, spectacular",JLPT_1 JLPT,v^@Rm/*uYq
花びら,はなびら,(flower) petal,JLPT_1 JLPT,gVEobi&glz
華やか,はなやか,"brilliant, gorgeous, florid",JLPT_1 JLPT,b*1sjY=VE6
阻む,はばむ,"to keep someone from doing, to stop, to oppose",JLPT_1 JLPT,KW0lr0LPyk
浜,はま,"beach, seashore",JLPT_1 JLPT,gaeewOTy8/
浜辺,はまべ,"beach, foreshore",JLPT_1 JLPT,AL_W(0hn&V
はまる,はまる,"to get into, to go into, to fit, to be fit for, to suit",JLPT_1 JLPT,key3o7$aM}
早める,はやめる,"to hasten, to quicken, to accelerate",JLPT_1 JLPT,hS]svbo-ig
腹立ち,はらだち,anger,JLPT_1 JLPT,p.*AhT>Yg8
原っぱ,はらっぱ,"open field, empty lot, plain",JLPT_1 JLPT,BF1(%i;>nB
はらはら,はらはら,feel nervous,JLPT_1 JLPT,m<Y%mFA4zS
ばらまく,ばらまく,"to disseminate, to scatter",JLPT_1 JLPT,wmN`A*3CG)
張り紙,はりがみ,"notice, poster",JLPT_1 JLPT,BB7%DI+bc=
遥か,はるか,"far, far-away, distant",JLPT_1 JLPT,fUD7d;W?9R
破裂,はれつ,"explosion, rupture, break off",JLPT_1 JLPT,"b^2,E+JYkn"
腫れる,はれる,"to swell (from inflammation, to become swollen)",JLPT_1 JLPT,z8C-Q:96;k
繁栄,はんえい,"prospering, prosperity, flourishing",JLPT_1 JLPT,nH@_ep+1}j
版画,はんが,art print,JLPT_1 JLPT,sBPn!C6|$0
ハンガー,ハンガー,(coat) hanger,JLPT_1 JLPT,HNMn){L;p@
反感,はんかん,"antipathy, revolt, animosity",JLPT_1 JLPT,KAT#$^~N=[
反響,はんきょう,"echo, reverberation, repercussion",JLPT_1 JLPT,(!Sbp/Ryc
パンク,パンク,"puncture, bursting; punk",JLPT_1 JLPT,LzYO%D<&Ei
反撃,はんげき,"counterattack, counteroffensive, counterblow",JLPT_1 JLPT,BBy/kmWv|!
判決,はんけつ,"judicial decision, judgment, sentence, decree",JLPT_1 JLPT,K@f^#cZ5Q`
反射,はんしゃ,"reflection, reverberation",JLPT_1 JLPT,LDqIUH^=vr
繁盛,はんじょう,"prosperity, flourishing, thriving",JLPT_1 JLPT,oD{V&C=!wS
繁殖,はんしょく,"breed, multiply, propagation",JLPT_1 JLPT,Gps#@ydvak
反する,はんする,"to be inconsistent with, to oppose, to contradict",JLPT_1 JLPT,fVrr[FObH2
判定,はんてい,"judgment, decision, award, verdict",JLPT_1 JLPT,l.y^yE`fLF
万人,ばんにん,"all people, everybody, 10000 people",JLPT_1 JLPT,gTmA]f8[{J
晩年,ばんねん,(one's) last years,JLPT_1 JLPT,DKi7Lij}b#
反応,はんのう,"reaction, response",JLPT_1 JLPT,tmAeij8aDL
万能,ばんのう,"all-purpose, almighty, omnipotent",JLPT_1 JLPT,z`.g9zaN?
半端,はんぱ,"fragment, fraction, incompleteness",JLPT_1 JLPT,eK}21?Q<uQ
反発,はんぱつ,"repelling, rebound, oppose",JLPT_1 JLPT,rHA_.Kqp5U
反乱,はんらん,"rebellion, revolt, uprising",JLPT_1 JLPT,"JJB,BD9|0D"
氾濫,はんらん,"overflowing, flood",JLPT_1 JLPT,"Im~yS%,7(E"
美,び,beauty,JLPT_1 JLPT,Oi9jkr_JC
ひいては,ひいては,"not only…but also, in addition to, consequently",JLPT_1 JLPT,jOz98=%a=I
ビールス,ビールス,virus,JLPT_1 JLPT,k4c<|hYsN{
控室,ひかえしつ,waiting room,JLPT_1 JLPT,y&_T~x>Y8R
控える,ひかえる,to hold back; to make notes,JLPT_1 JLPT,v:A0($lqMw
悲観,ひかん,"pessimism, disappointment",JLPT_1 JLPT,b5j5UZJ)]S
引き上げる,ひきあげる,"to withdraw, to leave, to pull out",JLPT_1 JLPT,N^;oc:0[e;
率いる,ひきいる,"to lead, to spearhead (a group), to command (troops)",JLPT_1 JLPT,puJ9X.qkPt
引き起こす,ひきおこす,to cause,JLPT_1 JLPT,wH2wMsnzkj
引下げる,ひきさげる,"to pull down, to lower, to reduce, to withdraw",JLPT_1 JLPT,M7FZ16-#)F
引きずる,ひきずる,"to drag along, to pull, to prolong",JLPT_1 JLPT,qTp%jki[ap
引取る,ひきとる,to take back; to adopt; to leave,JLPT_1 JLPT,bqG=Sz>mVR
否決,ひけつ,"rejection, negation, voting down",JLPT_1 JLPT,H=WQ4MO0SN
日頃,ひごろ,"normally, habitually",JLPT_1 JLPT,y9J%2)~r.v
久しい,ひさしい,"long, long-continued, old (story)",JLPT_1 JLPT,x^qb6Ainn%
悲惨,ひさん,"tragedy, disaster; misery, wretched, pitiful",JLPT_1 JLPT,dkkS+?oHtT
ビジネス,ビジネス,business,JLPT JLPT_1 Genki_Ln.2 Genki_Ln.1 Genki,stJO[>w5pM
比重,ひじゅう,specific gravity,JLPT_1 JLPT,l4}j=7jzb:
美術,びじゅつ,"art, fine arts",JLPT_1 JLPT,",I91nlD38"
秘書,ひしょ,(private) secretary,JLPT_1 JLPT,HbDP7]^^wK
微笑,びしょう,smile,JLPT_1 JLPT,"y,db|5_YaV"
歪む,ひずむ,"to warp, to be distorted",JLPT_1 JLPT,KT[PkhY&vP
密か,ひそか,"secret, private, surreptitious",JLPT_1 JLPT,jJ5o@8/`~@
浸す,ひたす,"to soak, to dip, to drench",JLPT_1 JLPT,g_KlG}!uS#
ひたすら,ひたすら,"nothing but, earnestly, intently",JLPT_1 JLPT,r_F?uM8zZq
左利き,ひだりきき,"left-handedness, sake drinker, left-hander",JLPT_1 JLPT,k-sYD9-/$o
引っ掻く,ひっかく,to scratch,JLPT_1 JLPT,E.o[!3b:Nm
必修,ひっしゅう,required (subject),JLPT_1 JLPT,v$oSFhOWfe
びっしょり,びっしょり,"wet through, drenched",JLPT_1 JLPT,z/^[4xCt0B
必然,ひつぜん,"inevitable, necessary",JLPT_1 JLPT,Q)ow/ypncR
匹敵,ひってき,"comparing with, rival, equal",JLPT_1 JLPT,JEil[{vK3q
一息,ひといき,"a breath, a pause, an effort",JLPT_1 JLPT,E^BIFQp}ze
