expression,reading,meaning,tags,guid
濠,ほり,moat,JLPT JLPT_2 JLPT_3,tU(_Pmvb9R
本当,ほんと,"truth, reality",JLPT JLPT_2 JLPT_3,b&f5kLt[Ac
本人,ほんにん,the person himself,JLPT JLPT_2 JLPT_3,I0[E+qY%jw
本物,ほんもの,genuine article,JLPT JLPT_2 JLPT_3,yGED#ay|.7
ぼんやり,ぼんやり,"dim, faint, vague",JLPT JLPT_2 JLPT_3,Bu_{)ZzPr#
間,ま,"space, room, pause",JLPT JLPT_2 JLPT_3,_MKZD^wW5
まあ,まあ,well (used when making a modest or hesitant statement),JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,gK]=+G-`a3
マーケット,マーケット,market,JLPT JLPT_2 JLPT_3,"z,Yj6>]ZS]"
マイク,マイク,mic,JLPT JLPT_2 JLPT_3,r0v`jqD@%T
迷子,まいご,lost (stray) child,JLPT JLPT_2 JLPT_3,FT#CRKr^or
マイナス,マイナス,minus,JLPT JLPT_2 JLPT_3,d7Qaj7)8Wq
任せる,まかせる,"to entrust to another, to leave to",JLPT JLPT_2 JLPT_3,L[Sv^|TveX
巻く,まく,"to wind, to coil, to roll",JLPT JLPT_2 JLPT_3,bZ[[^glA1W
蒔く,まく,to sow (seeds),JLPT JLPT_2 JLPT_3,H=Zk$-##fv
撒く,まく,"to scatter, to sprinkle, to sow",JLPT JLPT_2 JLPT_3,elIwgF9#tO
幕,まく,"curtain, act (in play)",JLPT JLPT_2 JLPT_3,p/poyGf`R=
負け,まけ,"defeat, loss",JLPT JLPT_2 JLPT_3,Gm;-Q!$V98
孫,まご,grandchild,JLPT JLPT_2 JLPT_3,IHHk^Ab_ve
まさか,まさか,by no means,JLPT JLPT_2 JLPT_3,M*J/_!BP[F
まさに,まさに,"correctly, surely",JLPT JLPT_2 JLPT_3,PW-SB}B+g9
混ざる,まざる,"to be mixed, to mingle with",JLPT JLPT_2 JLPT_3,r;?[!)ts`(
交ざる,まざる,"to be mixed, to mingle with",JLPT JLPT_2 JLPT_3,4K$w~U;He
混じる,まじる,"to be mixed, to mingle with",JLPT JLPT_2 JLPT_3,"d#EkI,dbkR"
交じる,まじる,"to be mixed, to mingle with",JLPT JLPT_2 JLPT_3,Ek]^@FM&X:
増す,ます,"to increase, to gain",JLPT JLPT_2 JLPT_3,igA/Wx5uJY
貧しい,まずしい,"poor, needy",JLPT JLPT_2 JLPT_3,yhxCEWNSqv
マスター,マスター,"bar owner, master (e.g., arts, science)",JLPT JLPT_2 JLPT_3,wPc=w@;W9x
ますます,ますます,"increasingly (same as もっと), more and more",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.9,tuWAGYc>]J
混ぜる,まぜる,"to mix, to stir",JLPT JLPT_2 JLPT_3,J@;szQ>5H7
交ぜる,まぜる,"to be mixed, to be blended with",JLPT JLPT_2 JLPT_3,PxviWu8b^f
街,まち,"town; street, road",JLPT JLPT_2 JLPT_3,HfD?AV.2#Q
間違い,まちがい,mistake,JLPT Genki_Ln.19 JLPT_3 JLPT_2 Genki,BDS-:};NM$
松,まつ,pine tree,JLPT JLPT_2 JLPT_3,q{u(t.GeD(
真っ赤,まっか,"deep red, flushed (of face)",JLPT JLPT_2 JLPT_3,NaIP;.$n/b
全く,まったく,"really, completely",JLPT JLPT_2 JLPT_3,N~j_lRE~H>
祭,まつり,"festival, feast",JLPT JLPT_2 JLPT_3,b~w=W0;TL7
まとまる,まとまる,"to be collected, to be settled, to be in order",JLPT JLPT_2 JLPT_3,x(|HBhj.8
まとめる,まとめる,"to put in order, to collect, to bring to a conclusion",JLPT JLPT_2 JLPT_3,iFaV|KCNxw
学ぶ,まなぶ,to learn; to study,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.8,E-![dvkug}
真似,まね,"mimicry, imitation, behavior",JLPT JLPT_2 JLPT_3,Ha/*s9C{]A
招く,まねく,to invite,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,rQ0-*9mHkN
まぶしい,まぶしい,"dazzling, radiant",JLPT JLPT_2 JLPT_3,JQkYs:8mnj
柵,さく,"fence, paling",JLPT_1 JLPT JLPT_3,y#vU&Fd{*`
裂ける,さける,"to split, to tear, to burst",JLPT_1 JLPT JLPT_3,duhUDkU~WK
裁く,さばく,to judge,JLPT_1 JLPT JLPT_3,xRke1sza<m
酸化,さんか,oxidation,JLPT_1 JLPT JLPT_3,D1MP^#_z1B
死,し,"death, decease",JLPT_1 JLPT JLPT_3,t06OltNZyD
資格,しかく,"qualifications, requirements, capabilities",JLPT_1 JLPT JLPT_3,wi++wC}pSU
視覚,しかく,"sense of sight, vision",JLPT_1 JLPT JLPT_3,E=/?Opn_[&
指揮,しき,"command, direction",JLPT_1 JLPT JLPT_3,I~OJZxTkqT
磁気,じき,magnetism,JLPT_1 JLPT JLPT_3,"c,aD*!!MOk"
磁器,じき,"porcelain, china",JLPT_1 JLPT JLPT_3,Q82E>*!xNX
自己,じこ,"self, oneself",JLPT_1 JLPT JLPT_3,:az?1DOih
字体,じたい,"font, lettering",JLPT_1 JLPT JLPT_3,jz(I1Q*KVQ
辞退,じたい,refusal,JLPT_1 JLPT JLPT_3,s^yuvY0jMN
視点,してん,"opinion, point of view, visual point",JLPT_1 JLPT JLPT_3,"fg,X`JJ|Co"
脂肪,しぼう,"fat, grease",JLPT_1 JLPT JLPT_3,z48jHbiC_$
志望,しぼう,"wish, desire, ambition",JLPT_1 JLPT JLPT_3,r-E-GUEXsY
衆,しゅう,"masses, people",JLPT_1 JLPT JLPT_3,rXpmbk8=bE
住,じゅう,"dwelling, living",JLPT_1 JLPT JLPT_3,Gr~DDJR6l}
修飾,しゅうしょく,ornamentation; modification (gram),JLPT_1 JLPT JLPT_3,O}Nr9R^}M5
私用,しよう,"personal use, private business",JLPT_1 JLPT JLPT_3,BnE{ivc`n=
仕様,しよう,"way, method, specification",JLPT_1 JLPT JLPT_3,oE!*S&aFqD
情,じょう,"feelings, emotion, passion",JLPT_1 JLPT JLPT_3,bl3-{=5!X[
生涯,しょうがい,one's lifetime,JLPT_1 JLPT JLPT_3,Pie[%Re:m6
上司,じょうし,one's superior,JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.9,u|7SjLmC*W
正体,しょうたい,"natural shape, one's true colors, true character",JLPT_1 JLPT JLPT_3,PK*KgnJaC
照明,しょうめい,illumination,JLPT_1 JLPT JLPT_3,D&z&8>sgOU
女史,じょし,Ms.,JLPT_1 JLPT JLPT_3,"b7C,wG{C22"
助詞,じょし,"(gram) particle(s), postposition",JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.13,"MG<?XdN0,Z"
ショック,ショック,shock,JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.4,Od5f@HtWc-
進行,しんこう,advance,JLPT_1 JLPT JLPT_3,i:ZPt9q4?b
新興,しんこう,"rising, developing, emergent",JLPT_1 JLPT JLPT_3,e=XTe9$}W6
振興,しんこう,"promotion, encouragement",JLPT_1 JLPT JLPT_3,w.^ogJW1(4
申告,しんこく,"report, statement",JLPT_1 JLPT JLPT_3,bpPy/Tdvi5
真理,しんり,truth,JLPT_1 JLPT JLPT_3,o~g13?^$If
水洗,すいせん,flushing,JLPT_1 JLPT JLPT_3,uGMalIYW7L
ストレス,ストレス,stress,JLPT_1 JLPT JLPT_3,.v(A*gC%Q
擦る,する,"to rub, to chafe",JLPT_1 JLPT JLPT_3,BR[lU_Z<4K
正規,せいき,"regular, legitimate",JLPT_1 JLPT JLPT_3,qB)0/c?(Sj
精巧,せいこう,"elaborate, delicate, exquisite",JLPT_1 JLPT JLPT_3,O4>$NE8IPr
精算,せいさん,"exact calculation, adjustment",JLPT_1 JLPT JLPT_3,ovctUT)$>z
成年,せいねん,"majority, adult age",JLPT_1 JLPT JLPT_3,xePq0XBgP_
声明,せいめい,"declaration, statement, proclamation",JLPT_1 JLPT JLPT_3,B$[eh>:mkl
姓名,せいめい,full name,JLPT_1 JLPT JLPT_3,C]0w+PhetE
生理,せいり,"physiology, menses",JLPT_1 JLPT JLPT_3,f73PQXWx7=
節,せつ,"when, if; section; clause",JLPT_1 JLPT JLPT_3,oxQV.29qE;
膳,ぜん,"(small) table, tray, meal",JLPT_1 JLPT JLPT_3,p1wC]g~$`W
禅,ぜん,Zen (Buddhism),JLPT_1 JLPT JLPT_3,iyz0<Gw>w^
選挙,せんきょ,election,JLPT JLPT_1 JLPT_3 Genki_Ln.23 Genki,"E:w+vZ=[*,"
先行,せんこう,"preceding, going first",JLPT_1 JLPT JLPT_3,H}S`T5a4|Z
選考,せんこう,"selection, screening",JLPT_1 JLPT JLPT_3,f>TTKs[_O7
相,そう,"aspect, phase, countenance",JLPT_1 JLPT JLPT_3,"uspMV-,ze1"
沿う,そう,"to run along, to follow",JLPT_1 JLPT JLPT_3,p/frNLfSx`
添う,そう,"to accompany, to comply with",JLPT_1 JLPT JLPT_3,hF`[B^>-hS
僧,そう,"monk, priest",JLPT_1 JLPT JLPT_3,yw]w|=zm=s
像,ぞう,"statue, image",JLPT_1 JLPT JLPT_3,nI=^X@DZIN
捜査,そうさ,"search (esp. in criminal investigations, investigation)",JLPT_1 JLPT JLPT_3,"uDX,}/x@{/"
操縦,そうじゅう,"management, control, manipulation",JLPT_1 JLPT JLPT_3,M>/Rq`boN-
創造,そうぞう,creation,JLPT_1 JLPT JLPT_3,"dp,2/)bOJR"
隊,たい,"party, troops",JLPT_1 JLPT JLPT_3,oOV`L+=72#
退学,たいがく,dropping out of school,JLPT_1 JLPT JLPT_3,A4yM&A#+4L
タイトル,タイトル,title,JLPT_1 JLPT JLPT_3,C>q:RF*.r8
ダウン,ダウン,down,JLPT_1 JLPT JLPT_3,P@qEmViSUu
高まる,たかまる,to rise; to grow; to mount (v.i.),JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.14,p=9SjD]i]q
断つ,たつ,"to sever, to cut off",JLPT_1 JLPT JLPT_3,P?^bp-(y]k
盾,たて,shield,JLPT_1 JLPT JLPT_3,ol51jAu^|h
例え,たとえ,example; even though,JLPT_1 JLPT JLPT_3,vD1pJmAKj2
チャイム,チャイム,chime,JLPT_1 JLPT JLPT_3,MQLqaV0IiT
挑戦,ちょうせん,"challenge, defiance",JLPT_1 JLPT JLPT_3,Fo2(&vWuR<
治療,ちりょう,medical treatment,JLPT_1 JLPT JLPT_3,yw{9Y;C!G/
対,つい,"pair, couple, set",JLPT_1 JLPT JLPT_3,C;9I#$4SFJ
接ぐ,つぐ,to join; to piece together; to set (bones); to graft (trees),JLPT_1 JLPT JLPT_3,iNY(7WR;G%
継ぐ,つぐ,to succeed (someone in a business or inheritance,JLPT_1 JLPT JLPT_3,L=(nKj-342
摘む,つむ,"to pluck, to pick, to trim",JLPT_1 JLPT JLPT_3,F?B0wE`T~h
露,つゆ,dew,JLPT_1 JLPT JLPT_3,nf%]9K}w$o
強まる,つよまる,"to get strong, to gain strength",JLPT_1 JLPT JLPT_3,"c,02yf|3E;"
強める,つよめる,"to strengthen, to emphasize",JLPT_1 JLPT JLPT_3,r51ril#).:
データ,データ,data,JLPT_1 JLPT JLPT_3,mIV8F#]3m7
デザイン,デザイン,design,JLPT_1 JLPT JLPT_3,L|t?~XL)K}
デザート,デザート,dessert,JLPT_1 JLPT JLPT_3,bL1L]V?.Fr
転校,てんこう,change schools,JLPT_1 JLPT JLPT_3,OJyP}KWKG|
伝言,でんごん,verbal message,JLPT_1 JLPT JLPT_3,GvqvJ@T>v!
と,と,and,JLPT_1 JLPT JLPT_3,M:Axq>|(Kg
問う,とう,"to ask, to question",JLPT_1 JLPT JLPT_3,liQ|$R<T6G
棟,とう,ridge (of roof,JLPT_1 JLPT JLPT_3,DbAa])9/F(
倒産,とうさん,"(corporate) bankruptcy, insolvency",JLPT_1 JLPT JLPT_3,z@^@3D{^xO
同士,どうし,"one another, companion, comrade",JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.9,LZ;*se^02u
同志,どうし,"same mind, comrade, kindred soul",JLPT_1 JLPT JLPT_3,hK!%#l^Nm>
当然,とうぜん,obvious; natural,JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.15,cz-NMt}<Am
動揺,どうよう,"disturbance, flutter shock",JLPT_1 JLPT JLPT_3,A!=y9>sh0L
説く,とく,"to explain, to advocate",JLPT_1 JLPT JLPT_3,oUk1CBesl;
綴じる,とじる,"to bind, to file",JLPT_1 JLPT JLPT_3,]ZHD4IQ@J
供,とも,"accompanying, attendant, companion, retinue",JLPT_1 JLPT JLPT_3,sml:7Y1}f0
並,なみ,"medium (e.g., food serving size, quality, price, etc.), ordinary",JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.6,w_{us|Bt(V
慣らす,ならす,to accustom,JLPT_1 JLPT JLPT_3,KYq0Q{!HJ_
馴らす,ならす,"to domesticate, to tame",JLPT_1 JLPT JLPT_3,OBi-;rN&v.
難,なん,"difficulty, hardships, defect",JLPT_1 JLPT JLPT_3,HB%n)kg>!j
音,ね,"sound, note",JLPT_1 JLPT JLPT_3,m2~M4cm)mU
年鑑,ねんかん,yearbook,JLPT_1 JLPT JLPT_3,i1+!b-Tw6h
脳,のう,"brain, memory",JLPT_1 JLPT JLPT_3,GA>&i45J`=
臨む,のぞむ,"to look out on, to face, to attend (function)",JLPT_1 JLPT JLPT_3,KS-n)JUr1X
肺,はい,lung,JLPT_1 JLPT JLPT_3,NQ;dD{HA.l
～敗,はい,"counter for loss, defeat",JLPT_1 JLPT JLPT_3,Jfw=ThK<1_
映える,はえる,"to shine, to look attractive, to look pretty",JLPT_1 JLPT JLPT_3,c_<of-R32q
諮る,はかる,"to consult with, to confer",JLPT_1 JLPT JLPT_3,zH?Q%7Y|:s
図る,はかる,"to plot, to attempt, to devise, to design, to refer A to B",JLPT_1 JLPT JLPT_3,oSV1hDA!z4
生やす,はやす,"to grow, to cultivate, to wear beard",JLPT_1 JLPT JLPT_3,yqCGb?6_?M
班,はん,"group, party, section (mil)",JLPT_1 JLPT JLPT_3,oiqC3{QOR3
判,はん,size (of paper or books),JLPT_1 JLPT JLPT_3,"FxD*L0,Q6x"
版,はん,edition,JLPT_1 JLPT JLPT_3,wusB`V9s1U
碑,ひ,stone monument bearing an inscription,JLPT_1 JLPT JLPT_3,Kaa{nE*EBz
非行,ひこう,"delinquency, misconduct",JLPT_1 JLPT JLPT_3,E<wpvtAJG)
票,ひょう,"label, ballot, sign",JLPT_1 JLPT JLPT_3,"i*<L4C^,UW"
広まる,ひろまる,"to spread, to be propagated",JLPT_1 JLPT JLPT_3,c8ONuWuz#:
深める,ふかめる,"to deepen, to heighten, to intensify",JLPT_1 JLPT JLPT_3,c0BKoo3/`
福,ふく,good fortune,JLPT_1 JLPT JLPT_3,m_8f-@p-oN
振り,ふり,"style, manner",JLPT_1 JLPT JLPT_3,Cb|X]Z#30A
経る,へる,"to pass, to elapse, to experience",JLPT_1 JLPT JLPT_3,"xYI,72?]/M"
保護,ほご,"care, protection, shelter",JLPT_1 JLPT JLPT_3,P&2:@t7Bp.
保障,ほしょう,"guarantee, security, warranty",JLPT_1 JLPT JLPT_3,ge$.nEK~0J
補償,ほしょう,"compensation, reparation",JLPT_1 JLPT JLPT_3,n@O).>E`E!
ほっと,ほっと,feel relieved,JLPT_1 JLPT JLPT_3,IA36R!IvOE
前もって,まえもって,"in advance, beforehand, previously",JLPT_1 JLPT JLPT_3,wlgn+RR?9d
膜,まく,"membrane, film",JLPT_1 JLPT JLPT_3,eczkIybUVQ
マスコミ,マスコミ,mass communication,JLPT_1 JLPT JLPT_3,c~yMgKSxj{
股,また,"thigh, crotch",JLPT_1 JLPT JLPT_3,M~8AlqEF!|
末,まつ,the end of,JLPT_1 JLPT JLPT_3,c](L`Ctg(*
マッサージ,マッサージ,massage,JLPT_1 JLPT JLPT_3,CIT-/$8F-&
見掛ける,みかける,"to (happen to see), to notice, to catch sight of",JLPT_1 JLPT JLPT_3,x5#*oa=f1j
捲る,めくる,"to turn over, to turn pages of a book",JLPT_1 JLPT JLPT_3,iY1_V_W5ZM
メッセージ,メッセージ,message,JLPT_1 JLPT JLPT_3,DIKKB*kyMZ
野党,やとう,opposition party,JLPT_1 JLPT JLPT_3,L$j=XCFoNq
優,ゆう,"superiority, high grade",JLPT_1 JLPT JLPT_3,J%>HVQ7M=`
有機,ゆうき,organic,JLPT_1 JLPT JLPT_3,m7Y{=QxsB-
世,よ,"world, society, generation",JLPT_1 JLPT JLPT_3,E|]o*tNk82
良い,よい,"good, nice",JLPT_1 JLPT JLPT_3,zu]*YPRXMm
予想,よそう,"expectation, anticipation, prediction",JLPT_1 JLPT JLPT_3,E0D`K(E!7;
弱まる,よわまる,"to weaken, to be emaciated, to be dejected",JLPT_1 JLPT JLPT_3,tRU<avrq6-
弱める,よわめる,to weaken,JLPT_1 JLPT JLPT_3,n@|3sdAzme
ラベル,ラベル,label,JLPT_1 JLPT JLPT_3,Ni5Si{<X/E
ルール,ルール,rule,JLPT_1 JLPT JLPT_3,J<OIlv-=I*
枠,わく,"frame, slide",JLPT_1 JLPT JLPT_3,l.gbfy2Op+
表示,ひょうじ,"display, indication",JLPT_3,l:pB4J:<:X
